status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,alignment_text_fingerprint,high,,22,22,wgWBMZ4BFOP5uam1qod7,4AadN54BFOP5uam1VHZr,Y,Y,3128387e733836cb,9b5a2bf0773ae75d,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,23,23,wwWBMZ4BFOP5uam1qod7,4QadN54BFOP5uam1VHZr,Y,Y,2bd9e4e5cb971672,2a5ddc6848edc158,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,24,24,xAWBMZ4BFOP5uam1qod7,4gadN54BFOP5uam1VHZr,Y,Y,b309bc792ab6a377,0d6dda6fec9d0db4,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,25,25,xQWBMZ4BFOP5uam1qod7,4wadN54BFOP5uam1VHZr,Y,Y,69e0ff0afbe16d24,e048665e5638094c,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,26,26,xgWBMZ4BFOP5uam1qod7,5AadN54BFOP5uam1VHZr,Y,Y,8396416e8cf5e7af,da9e4ba2ba3383a0,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,27,27,xwWBMZ4BFOP5uam1qod7,5QadN54BFOP5uam1VHZr,Y,Y,fdc900c7edd342b9,3a9e24db8d37dcff,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,28,28,yAWBMZ4BFOP5uam1qod7,5gadN54BFOP5uam1VHZr,Y,Y,0598a46fda7a1a6d,e6fe7832b16f68f7,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,29,29,yQWBMZ4BFOP5uam1qod7,5wadN54BFOP5uam1VHZr,Y,Y,5c3794acac2200b2,d5482d04d81eac7b,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,30,30,ygWBMZ4BFOP5uam1qod7,6AadN54BFOP5uam1VHZr,Y,Y,4e4060657433f6e8,d6ca62aabb3b31e1,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,31,31,ywWBMZ4BFOP5uam1qod7,6QadN54BFOP5uam1VHZr,Y,Y,fe92eb2878a8815f,c8f61b18c9f56d9c,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,32,32,zAWBMZ4BFOP5uam1qod7,6gadN54BFOP5uam1VHZr,Y,Y,63edd41c5d073390,b507393a6833852a,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
