status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,alignment_text_fingerprint,high,,15,15,GYy1MJ4BXb1gYwgPz7Tu,_o2cN54BXb1gYwgPS05o,Y,,2f826531bf41c1b7,2f826531bf41c1b7,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,16,16,Goy1MJ4BXb1gYwgPz7Tu,_42cN54BXb1gYwgPS05o,Y,,c6185d12ba9ea752,c6185d12ba9ea752,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,17,17,G4y1MJ4BXb1gYwgPz7Tu,AI2cN54BXb1gYwgPS09o,Y,,2a205804ddc4af19,2a205804ddc4af19,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,18,18,HIy1MJ4BXb1gYwgPz7Tu,AY2cN54BXb1gYwgPS09o,Y,,0bd4e816b9b9021b,0bd4e816b9b9021b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,19,19,HYy1MJ4BXb1gYwgPz7Tu,Ao2cN54BXb1gYwgPS09o,Y,,ce3471dc3601a45a,ce3471dc3601a45a,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,20,20,Hoy1MJ4BXb1gYwgPz7Tu,A42cN54BXb1gYwgPS09o,Y,,e9fe06cbc402806d,e9fe06cbc402806d,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,21,21,H4y1MJ4BXb1gYwgPz7Tu,BI2cN54BXb1gYwgPS09o,Y,,923c42cfd887f48f,923c42cfd887f48f,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,22,22,IIy1MJ4BXb1gYwgPz7Tu,BY2cN54BXb1gYwgPS09o,Y,,9b5a2bf0773ae75d,9b5a2bf0773ae75d,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,23,23,IYy1MJ4BXb1gYwgPz7Tu,Bo2cN54BXb1gYwgPS09o,Y,,2a5ddc6848edc158,2a5ddc6848edc158,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,24,24,Ioy1MJ4BXb1gYwgPz7Tu,B42cN54BXb1gYwgPS09o,Y,,0d6dda6fec9d0db4,0d6dda6fec9d0db4,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,25,25,I4y1MJ4BXb1gYwgPz7Tu,CI2cN54BXb1gYwgPS09o,Y,,e048665e5638094c,e048665e5638094c,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,26,26,JIy1MJ4BXb1gYwgPz7Tu,CY2cN54BXb1gYwgPS09o,Y,,da9e4ba2ba3383a0,da9e4ba2ba3383a0,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,27,27,JYy1MJ4BXb1gYwgPz7Tv,Co2cN54BXb1gYwgPS09o,Y,,3a9e24db8d37dcff,3a9e24db8d37dcff,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,28,28,Joy1MJ4BXb1gYwgPz7Tv,C42cN54BXb1gYwgPS09o,Y,,e6fe7832b16f68f7,e6fe7832b16f68f7,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,29,29,J4y1MJ4BXb1gYwgPz7Tv,DI2cN54BXb1gYwgPS09o,Y,,d5482d04d81eac7b,d5482d04d81eac7b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,30,30,KIy1MJ4BXb1gYwgPz7Tv,DY2cN54BXb1gYwgPS09o,Y,,d6ca62aabb3b31e1,d6ca62aabb3b31e1,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,31,31,KYy1MJ4BXb1gYwgPz7Tv,Do2cN54BXb1gYwgPS09o,Y,,c8f61b18c9f56d9c,c8f61b18c9f56d9c,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,32,32,Koy1MJ4BXb1gYwgPz7Tv,D42cN54BXb1gYwgPS09o,Y,,d1d1ac9c18fab9a6,d1d1ac9c18fab9a6,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,33,33,K4y1MJ4BXb1gYwgPz7Tv,EI2cN54BXb1gYwgPS09o,Y,,c8038e19470f11aa,c8038e19470f11aa,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,34,34,LIy1MJ4BXb1gYwgPz7Tv,EY2cN54BXb1gYwgPS09o,Y,,180878fb7309889d,180878fb7309889d,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,35,35,LYy1MJ4BXb1gYwgPz7Tv,Eo2cN54BXb1gYwgPS09o,Y,,046ad2e683c96121,046ad2e683c96121,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,36,36,Loy1MJ4BXb1gYwgPz7Tv,E42cN54BXb1gYwgPS09o,Y,,86f18a6a00c0daf6,86f18a6a00c0daf6,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,37,37,L4y1MJ4BXb1gYwgPz7Tv,FI2cN54BXb1gYwgPS09o,Y,,872e1bad5d7f07fa,872e1bad5d7f07fa,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,38,38,MIy1MJ4BXb1gYwgPz7Tv,FY2cN54BXb1gYwgPS09o,Y,,ae9de41cb06f714b,ae9de41cb06f714b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,39,39,MYy1MJ4BXb1gYwgPz7Tv,Fo2cN54BXb1gYwgPS09o,Y,,16c817239fa87de0,16c817239fa87de0,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,40,40,Moy1MJ4BXb1gYwgPz7Tv,F42cN54BXb1gYwgPS09o,Y,,229f965e38489484,229f965e38489484,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,41,41,M4y1MJ4BXb1gYwgPz7Tv,GI2cN54BXb1gYwgPS09o,Y,,e9f6b56177c2fbe9,e9f6b56177c2fbe9,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,42,42,NIy1MJ4BXb1gYwgPz7Tv,GY2cN54BXb1gYwgPS09o,Y,,ecddb56195faf9e3,ecddb56195faf9e3,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,43,43,NYy1MJ4BXb1gYwgPz7Tv,Go2cN54BXb1gYwgPS09o,Y,,24710d7d43279c55,24710d7d43279c55,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,44,44,Noy1MJ4BXb1gYwgPz7Tv,G42cN54BXb1gYwgPS09o,Y,,c339431d61c7eaf2,c339431d61c7eaf2,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,45,45,N4y1MJ4BXb1gYwgPz7Tv,HI2cN54BXb1gYwgPS09o,Y,,e2f1809f7585d57e,e2f1809f7585d57e,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,46,46,OIy1MJ4BXb1gYwgPz7Tv,HY2cN54BXb1gYwgPS09o,Y,,5c7abb09aed6db6b,5c7abb09aed6db6b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,47,47,OYy1MJ4BXb1gYwgPz7Tv,Ho2cN54BXb1gYwgPS09o,Y,,fde43229544b7d1f,fde43229544b7d1f,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,48,48,Ooy1MJ4BXb1gYwgPz7Tv,H42cN54BXb1gYwgPS09o,Y,,62ad6936122cffd8,62ad6936122cffd8,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,49,49,O4y1MJ4BXb1gYwgPz7Tv,II2cN54BXb1gYwgPS09o,Y,,945d33ae756479fa,945d33ae756479fa,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,50,50,PIy1MJ4BXb1gYwgPz7Tv,IY2cN54BXb1gYwgPS09o,Y,,eda224a31815d43b,eda224a31815d43b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,51,51,PYy1MJ4BXb1gYwgPz7Tv,Io2cN54BXb1gYwgPS09o,Y,,45289f16b7672579,45289f16b7672579,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,52,52,Poy1MJ4BXb1gYwgPz7Tv,I42cN54BXb1gYwgPS09o,Y,,a3bc3dc4df15e853,a3bc3dc4df15e853,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,53,53,P4y1MJ4BXb1gYwgPz7Tv,JI2cN54BXb1gYwgPS09o,Y,,bc070fe9a55388c6,bc070fe9a55388c6,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,54,54,QIy1MJ4BXb1gYwgPz7Tv,JY2cN54BXb1gYwgPS09o,Y,,98eb184abc6528fe,98eb184abc6528fe,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,55,55,QYy1MJ4BXb1gYwgPz7Tv,Jo2cN54BXb1gYwgPS09o,Y,,7f1fc9116d075620,7f1fc9116d075620,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,56,56,Qoy1MJ4BXb1gYwgPz7Tv,J42cN54BXb1gYwgPS09o,Y,,299bb73aa4baf2e1,299bb73aa4baf2e1,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,57,57,Q4y1MJ4BXb1gYwgPz7Tv,KI2cN54BXb1gYwgPS09o,Y,,29239829c3c7fd49,29239829c3c7fd49,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,58,58,RIy1MJ4BXb1gYwgPz7Tv,KY2cN54BXb1gYwgPS09o,Y,,cbddccfaff87b82e,cbddccfaff87b82e,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,59,59,RYy1MJ4BXb1gYwgPz7Tv,Ko2cN54BXb1gYwgPS09o,Y,,35b58e77fd916f7f,35b58e77fd916f7f,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,60,60,Roy1MJ4BXb1gYwgPz7Tv,K42cN54BXb1gYwgPS09o,Y,,41cdd1d7aa8c6999,41cdd1d7aa8c6999,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,61,61,R4y1MJ4BXb1gYwgPz7Tv,LI2cN54BXb1gYwgPS09o,Y,,1b143c189328d454,1b143c189328d454,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,62,62,SIy1MJ4BXb1gYwgPz7Tv,LY2cN54BXb1gYwgPS09o,Y,,ff9ef6e2787040cd,ff9ef6e2787040cd,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,63,63,SYy1MJ4BXb1gYwgPz7Tv,Lo2cN54BXb1gYwgPS09o,Y,,d6e9af2e2688ea9b,d6e9af2e2688ea9b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,64,64,Soy1MJ4BXb1gYwgPz7Tv,L42cN54BXb1gYwgPS09o,Y,,8b43208b6b02924d,8b43208b6b02924d,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,65,65,S4y1MJ4BXb1gYwgPz7Tv,MI2cN54BXb1gYwgPS09o,Y,,72a6a2cb15374f2d,72a6a2cb15374f2d,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,66,66,TIy1MJ4BXb1gYwgPz7Tv,MY2cN54BXb1gYwgPS09o,Y,,47362d770119d42f,47362d770119d42f,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,67,67,TYy1MJ4BXb1gYwgPz7Tv,Mo2cN54BXb1gYwgPS09o,Y,,384bf807788a86e1,384bf807788a86e1,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,68,68,Toy1MJ4BXb1gYwgPz7Tv,M42cN54BXb1gYwgPS09o,Y,,590937308df581c6,590937308df581c6,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,69,69,T4y1MJ4BXb1gYwgPz7Tv,NI2cN54BXb1gYwgPS09o,Y,,2d470511285d3d02,2d470511285d3d02,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,70,70,UIy1MJ4BXb1gYwgPz7Tv,NY2cN54BXb1gYwgPS09o,Y,,c954799b0a0f6b4a,c954799b0a0f6b4a,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,71,71,UYy1MJ4BXb1gYwgPz7Tv,No2cN54BXb1gYwgPS09o,Y,,7798e5746677e3e2,7798e5746677e3e2,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,72,72,Uoy1MJ4BXb1gYwgPz7Tv,N42cN54BXb1gYwgPS09o,Y,,e75c607de29381fe,e75c607de29381fe,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,73,73,U4y1MJ4BXb1gYwgPz7Tv,OI2cN54BXb1gYwgPS09o,Y,,b04771f7b24e6f0e,b04771f7b24e6f0e,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,74,74,VIy1MJ4BXb1gYwgPz7Tv,OY2cN54BXb1gYwgPS09o,Y,,44645972e5b37145,44645972e5b37145,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,75,75,VYy1MJ4BXb1gYwgPz7Tv,Oo2cN54BXb1gYwgPS09o,Y,,7db25e9beb586885,7db25e9beb586885,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,76,76,Voy1MJ4BXb1gYwgPz7Tv,O42cN54BXb1gYwgPS09o,Y,,f1b0be93786d4ef6,f1b0be93786d4ef6,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,77,77,V4y1MJ4BXb1gYwgPz7Tv,PI2cN54BXb1gYwgPS09o,Y,,ad29b57baa881a4a,ad29b57baa881a4a,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,78,78,WIy1MJ4BXb1gYwgPz7Tv,PY2cN54BXb1gYwgPS09o,Y,,f5e4b1a40a7ac218,f5e4b1a40a7ac218,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,79,79,WYy1MJ4BXb1gYwgPz7Tv,Po2cN54BXb1gYwgPS09o,Y,,ae63b8a30cd895e2,ae63b8a30cd895e2,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,80,80,Woy1MJ4BXb1gYwgPz7Tv,P42cN54BXb1gYwgPS09o,Y,,e2f311a3facb45bf,e2f311a3facb45bf,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,81,81,W4y1MJ4BXb1gYwgPz7Tv,QI2cN54BXb1gYwgPS09o,Y,,6213970fdbc3c5f0,6213970fdbc3c5f0,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,82,82,XIy1MJ4BXb1gYwgPz7Tv,QY2cN54BXb1gYwgPS09o,Y,,46cafaba61c23e36,46cafaba61c23e36,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,83,83,XYy1MJ4BXb1gYwgPz7Tv,Qo2cN54BXb1gYwgPS09o,Y,,4548ad59b73cbb71,4548ad59b73cbb71,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,84,84,Xoy1MJ4BXb1gYwgPz7Tv,Q42cN54BXb1gYwgPS09o,Y,,688e9d4fd259d6a9,688e9d4fd259d6a9,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,85,85,X4y1MJ4BXb1gYwgPz7Tv,RI2cN54BXb1gYwgPS09o,Y,,0b331c0ac43a1811,0b331c0ac43a1811,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,86,86,YIy1MJ4BXb1gYwgPz7Tv,RY2cN54BXb1gYwgPS09o,Y,,eba7eebf610602d0,eba7eebf610602d0,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,87,87,YYy1MJ4BXb1gYwgPz7Tv,Ro2cN54BXb1gYwgPS09o,Y,,a0526d2e9282f9a9,a0526d2e9282f9a9,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,88,88,Yoy1MJ4BXb1gYwgPz7Tv,R42cN54BXb1gYwgPS09o,Y,,98d219f10bd7ceb7,98d219f10bd7ceb7,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,89,89,Y4y1MJ4BXb1gYwgPz7Tv,SI2cN54BXb1gYwgPS09o,Y,,4cc39dccef9bce0c,4cc39dccef9bce0c,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,90,90,ZIy1MJ4BXb1gYwgPz7Tv,SY2cN54BXb1gYwgPS09o,Y,,c0096b03edd41c8f,c0096b03edd41c8f,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,91,91,ZYy1MJ4BXb1gYwgPz7Tv,So2cN54BXb1gYwgPS09o,Y,,97f5493e8561dab2,97f5493e8561dab2,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
